,ZT0Tx,ZT0V,ZT12Tx,ZT12V
4931414P19RIK,95.18691889279971,80.07145438330784,49.69871792383982,62.967795385892494
4933411K16RIK,278.29071207874193,254.15154866438965,169.30549005671907,181.34389249864012
4933440N22RIK,19.481892431870403,24.45800251894414,32.747881358350064,27.690775281236984
5730405O15RIK,60.92796457077586,56.369117542349954,32.3958823228429,45.347120531568656
5730409E04RIK,126.0154428767609,132.74185937590516,83.52930035352718,88.8580065390405
5730414N17RIK,116.63722623382144,104.30762297048085,62.6904221887003,66.25467490265429
5730521K06RIK,54.82445693691458,24.907643257441592,19.627578453110846,25.184099377415702
5830417I10RIK,392.0753947044059,371.6341414023229,284.7153013659411,349.7096332877757
6030443J06RIK,57.339413118684796,63.670831300646476,30.484939799926995,29.718336663294576
6430511E19RIK,184.1410703804875,173.98798581641518,128.15222001354613,136.70961510987968
6430710M23RIK,10.724961937024554,7.173731108497159,22.8866570607931,15.153656135039427
9030622O22RIK,1297.3968472362183,927.0578040718614,852.3844781845781,875.3323364240292
9330121J05RIK,48.00289705402965,53.637899218211714,74.61144596878033,71.50325116940719
9430038I01RIK,101.51589369558407,110.17360597165627,131.50230514725519,132.12968129887298
9530003O04RIK,19.671282750108325,14.330874044648695,6.7882711262208835,10.849259533480556
9530085L11RIK,63.85956140907575,46.23088109934856,39.22328240014036,48.410488793369346
A530013C23RIK,14.194860228224767,12.664061446287526,33.58024167626446,32.29616212216812
A530020G20RIK,107.2987517635127,94.29731919024312,60.492100347057885,86.46846680416725
A930001C03RIK,50.166534239705754,41.89337755270305,23.56653319660273,31.453481024364084
A930004J17RIK,365.1605538303891,344.0819384012648,449.4480391586985,495.991938041213
AI182371,10176.653645931881,9601.539154764572,6562.750296000566,6239.778862406912
AI480526,495.2627899613435,416.5802650742962,331.0852995733969,359.0641954511627
AI661453,544.0622748620722,461.8140284928456,389.29639652959145,494.06439232177104
AW011738,133.42737825248759,101.88394453517951,67.62728721165468,70.06580875231155
AADAC,11019.650752430369,11379.798041256165,8550.189970586842,7919.3264538583835
AAMDC,251.94109393540873,254.59840703968885,279.0445050023197,271.4927030762545
AAMP,2497.278549555131,2522.741844430073,2805.0787854611153,2847.5586323535103
AARS1,5781.435947818234,6113.42739465398,4399.734969259497,4983.001281065163
AASDHPPT,619.1615386792228,602.9211850229344,416.54443193856906,402.49994511505315
AATF,479.84157969850276,407.742469194915,363.5541265898263,336.8007632877261
ABCA2,2116.832874397351,2088.0858026179317,1511.0593580608493,1521.3117957806624
ABCB8,634.343517209031,665.0142822911903,737.4728406326384,702.58829843309
ABCC3,11713.06306230767,11261.134217875622,12738.244228867923,12711.469471832217
ABCC4,125.36612830864021,107.56508764214,177.97541122938566,157.13422294695164
ABCD2,199.0394264416662,141.3321655223024,374.58125049070384,349.22649551679865
ABCD4,240.62611505450005,227.13337495800894,323.31420594567646,333.4375416780851
ABHD11,481.6900920626371,484.80029395942387,523.6187255831054,537.6875185157777
ABHD16A,800.1716399848757,804.726389501013,859.5450685707447,884.3379680338908
ABHD17B,393.97092416052783,335.747777835068,564.436950735866,395.61926835051537
ABHD18,663.6165004473332,609.0674717240356,467.8924590826619,474.0719472742083
ABHD5,964.2935114849163,879.6272663883168,629.3569656346424,585.1836329394391
ABL1,939.0181426114543,880.6094863273594,1039.6163280782373,1112.2738973405824
ACACA,4130.973570741432,5331.745585984292,5545.139242110961,5034.341343243141
ACAD10,847.1126225267852,812.5648649301496,885.708312522612,906.4234176940705
ACAD11,9228.416261972778,9393.09934113549,9746.663446027214,9508.251850126217
ACADL,2619.3942190183798,2399.76561120098,2821.999135207904,2897.2284068206495
ACD,153.52835720170756,147.159146865258,186.58863974441678,192.30974448421713
ACER2,382.9608124643392,355.4558449227482,445.5686019779751,385.61399451594133
ACNAT1,2446.745863495885,2275.24662268725,1136.2270028023688,1344.8190090397704
ACOT11,232.92798218881492,283.71853143809614,374.3408458308592,315.50597523750946
ACOT13,450.41434082241744,488.89983775377345,545.8677840019114,572.5399839309495
ACP2,1583.6349124093308,1543.2932512454422,1153.5878438790849,1197.27248370257
ACRBP,63.8838152596778,47.90789663031502,38.91807764245218,46.71689939261954
ACSL1,40239.7841806582,35149.74709397084,28970.900518183484,28441.452355830315
ACTG1,1588.0244398951572,1504.2458277305093,1010.0261476347691,1243.9416364210429
ACTR1B,1279.7986766029821,1331.2943032000073,1379.4684916426718,1509.131178827331
ACTR6,168.29682879957258,172.52135113862494,205.84921214614855,204.9706752419641
